id,question_fr,sql,difficulty,generation_model,batch_index,variety_profile,variety_style,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000038,Quelles communes ont vu le temps moyen d'extraction augmenter de plus de 20 % entre 2023 et 2024 ? (Runs réussis uniquement),"WITH durations AS (
  SELECT d.city_name,
         d.document_year,
         (julianday(MAX(er.created_at)) - julianday(r.start_time)) * 24 * 60 AS duree_minutes
  FROM extraction_runs r
  JOIN documents d ON d.document_id = r.document_id
  JOIN states s ON r.state_id = s.state_id
  JOIN extraction_results er ON er.run_id = r.run_id
  WHERE s.code = 'SUCCESS' AND d.document_year IN ('2023','2024')
  GROUP BY d.city_name, d.document_year, r.run_id
),
avg_dur AS (
  SELECT city_name,
         document_year,
         AVG(duree_minutes) AS avg_duree
  FROM durations
  GROUP BY city_name, document_year
)
SELECT a2024.city_name,
       ROUND(100.0 * (a2024.avg_duree - a2023.avg_duree) / a2023.avg_duree, 2) AS variation_percent
FROM avg_dur a2023
JOIN avg_dur a2024 ON a2023.city_name = a2024.city_name
WHERE a2023.document_year = '2023' AND a2024.document_year = '2024'
  AND (a2024.avg_duree - a2023.avg_duree) / a2023.avg_duree > 0.20
ORDER BY variation_percent DESC;",hard,openai/gpt-oss-120b,3,workflow_performance,portfolio_review,"[""documents"", ""extraction_runs"", ""states"", ""extraction_results""]","[""augmentation_temps"", ""ville"", ""2023_2024""]",True,[],True,,False,29,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000039,"Quelles combinaisons (masque, type de budget) ont une moyenne de champs extraits inférieure à 80 % de la médiane globale ?","WITH combo_avg AS (
  SELECT d.mask,
         d.budget_type,
         AVG(cnt.nb_champs) AS avg_champs_par_doc
  FROM (
    SELECT d.document_id, COUNT(er.result_id) AS nb_champs
    FROM documents d
    LEFT JOIN extraction_results er ON er.document_id = d.document_id
    GROUP BY d.document_id
  ) cnt
  JOIN documents d ON d.document_id = cnt.document_id
  GROUP BY d.mask, d.budget_type
),
global_avg AS (
  SELECT AVG(avg_champs_par_doc) AS median_approx
  FROM combo_avg
)
SELECT c.mask,
       c.budget_type,
       ROUND(c.avg_champs_par_doc, 2) AS moyenne_champs,
       ROUND(100.0 * c.avg_champs_par_doc / g.median_approx, 2) AS pct_de_median
FROM combo_avg c, global_avg g
WHERE c.avg_champs_par_doc < 0.8 * g.median_approx
ORDER BY pct_de_median ASC;",hard,openai/gpt-oss-120b,3,workflow_performance,portfolio_review,"[""documents"", ""extraction_results""]","[""moyenne_champs_combo"", ""mask"", ""budget_type""]",True,[],True,,False,8,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000040,Quelle est la corrélation entre le nombre de pages d’un document et le temps moyen d’extraction (minutes) pour les extractions réussies ?,"WITH data AS (
  SELECT d.nb_pages,
         (julianday(MAX(er.created_at)) - julianday(r.start_time)) * 24 * 60 AS duree_minutes
  FROM documents d
  JOIN extraction_runs r ON r.document_id = d.document_id
  JOIN states s ON r.state_id = s.state_id
  JOIN extraction_results er ON er.run_id = r.run_id
  WHERE s.code = 'SUCCESS'
  GROUP BY d.document_id
),
stats AS (
  SELECT
    AVG(nb_pages) AS avg_pages,
    AVG(duree_minutes) AS avg_duree,
    SUM((nb_pages - (SELECT AVG(nb_pages) FROM data)) * (duree_minutes - (SELECT AVG(duree_minutes) FROM data))) AS cov,
    SUM((nb_pages - (SELECT AVG(nb_pages) FROM data)) * (nb_pages - (SELECT AVG(nb_pages) FROM data))) AS var_pages,
    SUM((duree_minutes - (SELECT AVG(duree_minutes) FROM data)) * (duree_minutes - (SELECT AVG(duree_minutes) FROM data))) AS var_duree
  FROM data
)
SELECT
  ROUND(cov / (SQRT(var_pages) * SQRT(var_duree)), 3) AS coefficient_pearson
FROM stats;",hard,openai/gpt-oss-120b,3,workflow_performance,portfolio_review,"[""documents"", ""extraction_runs"", ""states"", ""extraction_results""]","[""correlation_pages_duree"", ""extraction_success""]",True,[],True,,False,22,1,1,1611902655dff2e5e3db80a3bb79c9367987b413552ffbd6d03d898c7c7ceaa3
cand_000041,Quel est le montant total du champ D001 pour chaque commune en 2024 dans le budget principal (BP) ?,"SELECT d.city_name,
       SUM(CAST(r.value AS REAL)) AS total_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY total_d001 DESC;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""budget_split"", ""city"", ""year"", ""budget_type""]",True,[],True,,False,4,16,2,6fb23473790ea0aaee9262b99e0f43d9e63bf31b0948b71deeadac0534d7aa78
cand_000042,"Quel est le montant total du champ D001 pour la ville de Concarneau, ventilé par année ?","SELECT d.document_year,
       SUM(CAST(r.value AS REAL)) AS total_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.city_name = 'Ville de Concarneau'
  AND r.safir_field_id = 'D001'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""budget_split"", ""city"", ""year""]",True,[],True,,False,4,1,2,1611902655dff2e5e3db80a3bb79c9367987b413552ffbd6d03d898c7c7ceaa3
cand_000043,Combien de documents contiennent une valeur pour le champ D001 dans chaque commune en 2024 ?,"SELECT d.city_name,
       COUNT(DISTINCT d.document_id) AS docs_with_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY docs_with_d001 DESC;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""document_count"", ""city"", ""year""]",True,[],True,,False,4,18,2,359871ca84f1363a5b295154275e200c188c4893ed7078ba1cf4211bce88421a
cand_000044,Quel est le montant moyen du champ D001 selon le type de budget (BP ou BA) pour l'année 2024 ?,"SELECT d.budget_type,
       AVG(CAST(r.value AS REAL)) AS avg_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id = 'D001'
GROUP BY d.budget_type;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""budget_type"", ""average"", ""year""]",True,[],True,,False,4,2,2,65ec0a846397c6b4280ffc0479f7046f5dc7dce4a45c00b831ce2cd031d93c0b
cand_000045,Quel est le montant total du champ D001 par masque de document en 2024 ?,"SELECT d.mask,
       SUM(CAST(r.value AS REAL)) AS total_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id = 'D001'
GROUP BY d.mask
ORDER BY total_d001 DESC;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""mask"", ""budget_split"", ""year""]",True,[],True,,False,4,2,2,f095a78ad570f0b6919c8aee16640931dbf9babddd3e4ef57e807285965affe2
cand_000046,Quel est le montant total du champ D001 pour chaque commune dans le budget annexé (BA) en 2024 ?,"SELECT d.city_name,
       SUM(CAST(r.value AS REAL)) AS total_d001_ba
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND d.budget_type = 'BA'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY total_d001_ba DESC;",easy,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""budget_type"", ""city"", ""year""]",True,[],True,,False,4,4,2,cbcc6763ecd0a09b1316f0ac8ef620a82e1ac02b91a16e186f470fc6b343bfa4
cand_000047,Quelle part du champ D001 représente-t-elle le total des champs D001 + D002 pour chaque commune en 2024 ? (en %),"SELECT d.city_name,
       ROUND(100.0 * SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) ELSE 0 END) /
             NULLIF(SUM(CASE WHEN r.safir_field_id IN ('D001','D002') THEN CAST(r.value AS REAL) END),0),2) AS d001_share_pct
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id IN ('D001','D002')
GROUP BY d.city_name
ORDER BY d001_share_pct DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""share"", ""city"", ""year"", ""budget_split""]",True,[],True,,False,4,18,2,84f76809817e4cdea898851249a4ae98660fbfd4c705bc7a631e2405010b1c76
cand_000048,Comment les totaux du champ D001 diffèrent‑ils entre le budget principal (BP) et le budget annexé (BA) pour chaque commune en 2024 ?,"SELECT d.city_name,
       SUM(CASE WHEN d.budget_type = 'BP' THEN CAST(r.value AS REAL) ELSE 0 END) AS total_bp,
       SUM(CASE WHEN d.budget_type = 'BA' THEN CAST(r.value AS REAL) ELSE 0 END) AS total_ba,
       SUM(CASE WHEN d.budget_type = 'BP' THEN CAST(r.value AS REAL) ELSE 0 END) -
       SUM(CASE WHEN d.budget_type = 'BA' THEN CAST(r.value AS REAL) ELSE 0 END) AS diff_bp_ba
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY diff_bp_ba DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""comparison"", ""city"", ""budget_type"", ""year""]",True,[],True,,False,4,18,4,05190b4ab351051edb844a79204772069b771e8914cc94af465446a22ce70b03
cand_000049,Quel est l’évolution du champ D001 entre 2023 et 2024 pour chaque commune ? (variation en %),"WITH yearly AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(r.value AS REAL)) AS total_d001
  FROM documents d
  JOIN extraction_results r ON d.document_id = r.document_id
  WHERE d.document_year IN ('2023','2024')
    AND r.safir_field_id = 'D001'
  GROUP BY d.city_name, d.document_year
)
SELECT y2024.city_name,
       y2023.total_d001 AS total_2023,
       y2024.total_d001 AS total_2024,
       ROUND(100.0 * (y2024.total_d001 - y2023.total_d001) / NULLIF(y2023.total_d001,0),2) AS pct_change
FROM yearly y2024
JOIN yearly y2023 ON y2024.city_name = y2023.city_name
WHERE y2024.document_year = '2024' AND y2023.document_year = '2023'
ORDER BY pct_change DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""trend"", ""city"", ""year"", ""budget_split""]",True,[],True,,False,4,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000050,Quel est le ratio D001 / D002 pour chaque commune en 2023 ?,"SELECT d.city_name,
       ROUND(SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) END) /
             NULLIF(SUM(CASE WHEN r.safir_field_id = 'D002' THEN CAST(r.value AS REAL) END),0),2) AS d001_to_d002_ratio
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2023'
  AND r.safir_field_id IN ('D001','D002')
GROUP BY d.city_name
HAVING SUM(CASE WHEN r.safir_field_id = 'D002' THEN CAST(r.value AS REAL) END) > 0
ORDER BY d001_to_d002_ratio DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""ratio"", ""city"", ""year"", ""budget_split""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000051,Quelles sont les 5 communes présentant les montants les plus élevés du champ D001 en 2024 dans le budget principal (BP) ?,"SELECT d.city_name,
       SUM(CAST(r.value AS REAL)) AS total_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY total_d001 DESC
LIMIT 5;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""top"", ""city"", ""year"", ""budget_type""]",True,[],True,,False,4,5,2,9b1991ad38a3f92ed927c20fc2673af51539277c1f47a8dfc5372657ea8d0046
cand_000052,Quel est le montant moyen du champ D001 dans le budget annexé (BA) par masque et par année (2023‑2024) ?,"SELECT d.mask,
       d.document_year,
       AVG(CAST(r.value AS REAL)) AS avg_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.budget_type = 'BA'
  AND r.safir_field_id = 'D001'
  AND d.document_year IN ('2023','2024')
GROUP BY d.mask, d.document_year
ORDER BY d.mask, d.document_year;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""mask"", ""budget_type"", ""year"", ""average""]",True,[],True,,False,4,2,3,da43ddb9bb407b2c6faec5b8f33654e330002b32818e78d70346185c788aec2d
cand_000053,Quelle part chaque commune représente‑telle du total national du champ D001 en 2024 ? (en %),"WITH national AS (
  SELECT SUM(CAST(r.value AS REAL)) AS total_national
  FROM documents d
  JOIN extraction_results r ON d.document_id = r.document_id
  WHERE d.document_year = '2024'
    AND r.safir_field_id = 'D001'
)
SELECT d.city_name,
       SUM(CAST(r.value AS REAL)) AS city_total,
       ROUND(100.0 * SUM(CAST(r.value AS REAL)) / (SELECT total_national FROM national),2) AS contribution_pct
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY contribution_pct DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""share"", ""city"", ""year"", ""budget_split""]",True,[],True,,False,8,18,3,27f388e87dffd20159ac77795a348b7e6a42b5e86f269e1b15d47d4fa7f7161f
cand_000054,Quel pourcentage du total de tous les champs extraits le champ D001 représente‑t-il pour chaque commune en 2024 ?,"WITH city_totals AS (
  SELECT d.city_name,
         SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) ELSE 0 END) AS d001_sum,
         SUM(CAST(r.value AS REAL)) AS total_sum
  FROM documents d
  JOIN extraction_results r ON d.document_id = r.document_id
  WHERE d.document_year = '2024'
  GROUP BY d.city_name
)
SELECT city_name,
       ROUND(100.0 * d001_sum / NULLIF(total_sum,0),2) AS d001_share_of_total_pct
FROM city_totals
ORDER BY d001_share_of_total_pct DESC;",medium,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""share"", ""city"", ""year"", ""budget_split"", ""overall""]",True,[],True,,False,11,18,2,1f0c13de7259b8740de83915223413c4a26521a8eac1d0eec4ae1df9a5b19be9
cand_000055,"Quel est le taux de croissance du champ D001 entre 2023 et 2024 pour chaque commune, classé du plus fort au plus faible ?","WITH yearly AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(r.value AS REAL)) AS total_d001
  FROM documents d
  JOIN extraction_results r ON d.document_id = r.document_id
  WHERE d.document_year IN ('2023','2024')
    AND r.safir_field_id = 'D001'
  GROUP BY d.city_name, d.document_year
)
SELECT y2024.city_name,
       y2023.total_d001 AS total_2023,
       y2024.total_d001 AS total_2024,
       ROUND(100.0 * (y2024.total_d001 - y2023.total_d001) / NULLIF(y2023.total_d001,0),2) AS growth_pct
FROM yearly y2024
JOIN yearly y2023 ON y2024.city_name = y2023.city_name
WHERE y2024.document_year = '2024' AND y2023.document_year = '2023'
ORDER BY growth_pct DESC;",hard,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""growth"", ""city"", ""year"", ""budget_split""]",True,[],True,,False,4,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000056,Quelles communes voient le champ D001 dépasser 30 % du total des champs D001 + D002 + DF011 dans le budget principal (BP) en 2024 ?,"SELECT d.city_name,
       SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) ELSE 0 END) AS d001_sum,
       SUM(CASE WHEN r.safir_field_id IN ('D001','D002','DF011') THEN CAST(r.value AS REAL) ELSE 0 END) AS total_sum,
       ROUND(100.0 * SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) END) /
             NULLIF(SUM(CASE WHEN r.safir_field_id IN ('D001','D002','DF011') THEN CAST(r.value AS REAL) END),0),2) AS d001_pct
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND r.safir_field_id IN ('D001','D002','DF011')
GROUP BY d.city_name
HAVING (100.0 * SUM(CASE WHEN r.safir_field_id = 'D001' THEN CAST(r.value AS REAL) END) /
        NULLIF(SUM(CASE WHEN r.safir_field_id IN ('D001','D002','DF011') THEN CAST(r.value AS REAL) END),0)) > 30
ORDER BY d001_pct DESC;",hard,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""threshold"", ""city"", ""year"", ""budget_type"", ""budget_split""]",True,[],True,,False,5,7,4,bbf49959a6aac47dc30b05a7c8a466972b88e0d5053a2a7a595c475cc49b46df
cand_000057,Quel est le montant moyen pondéré du champ D001 par commune en 2024 (pondération = nombre de pages du document) dans le budget principal (BP) ?,"SELECT d.city_name,
       ROUND(SUM(CAST(r.value AS REAL) * d.nb_pages) / NULLIF(SUM(d.nb_pages),0),2) AS weighted_avg_d001
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND r.safir_field_id = 'D001'
GROUP BY d.city_name
ORDER BY weighted_avg_d001 DESC;",hard,openai/gpt-oss-120b,4,budget_breakdowns,management_summary,"[""documents"", ""extraction_results""]","[""weighted_average"", ""city"", ""year"", ""budget_type"", ""budget_split""]",True,[],True,,False,4,16,2,4ea69ffcbc168eac972112bb2e2714c981a7ec87388042c0a98a1f570edb20d3
