question,response
Quels sont les trois champs financiers (safir_field_id) avec la plus forte évolution annuelle en valeur absolue entre 2023 et 2024 ?,"### Step-by-Step Solution:
1. Create a CTE named yearly_values to calculate the total value per safir_field_id and document_year by joining extraction_results with documents and aggregating values.
2. Join the yearly_values CTE with itself to compare values between 2023 and 2024 for the same safir_field_id.
3. Calculate the absolute difference between 2024 and 2023 values for each field.
4. Sort the results by the absolute difference in descending order to identify the largest changes.
5. Limit the output to the top 3 fields with the highest value differences.
Here is the resulting SQL query:

WITH yearly_values AS (SELECT er.safir_field_id, d.document_year, SUM(CAST(er.value AS REAL)) AS total_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year IN ('2023', '2024') GROUP BY er.safir_field_id, d.document_year) SELECT y1.safir_field_id, ABS(y1.total_value - y2.total_value) AS value_diff FROM yearly_values y1 JOIN yearly_values y2 ON y1.safir_field_id = y2.safir_field_id WHERE y1.document_year = '2024' AND y2.document_year = '2023' ORDER BY value_diff DESC LIMIT 3"
"Quelle est la répartition des documents avec des avertissements (non critiques) par année et type de format (PDF, scan) ?","### Step-by-Step Solution:
1. Filter documents with non-null warning_message to identify documents with non-critical warnings.
2. Group the filtered documents by document_year and format to count occurrences.
3. Order the results by year and warning_count in descending order to show the most common warning formats first.
Here is the resulting SQL query:

SELECT d.document_year, d.format, COUNT(*) AS warning_count FROM documents d WHERE d.warning_message IS NOT NULL GROUP BY d.document_year, d.format ORDER BY d.document_year, warning_count DESC"
Quelle est la variation annuelle du nombre de documents avec erreurs d'extraction liées aux règles de validation ?,"### Step-by-Step Solution:
1. Join documents with extraction_results to link document metadata with extraction errors.
2. Filter extraction_results where message_error contains 'validation' to identify errors related to validation rules.
3. Group the filtered records by document_year to count the number of such errors per year.
4. Order the results chronologically by document_year to show annual trends.
Here is the resulting SQL query:

SELECT d.document_year, COUNT(*) AS error_count FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_error LIKE '%validation%' GROUP BY d.document_year ORDER BY d.document_year"
Quelle est la tendance du nombre de documents en erreur (état 'ERROR') par année selon leur type de budget (BP/BA) ?,"### Step-by-Step Solution:
1. Join documents with states to filter documents in the 'ERROR' state.
2. Group the filtered documents by document_year and budget_type to count errors by year and budget type.
3. Order the results by year to show the annual trend of errors by budget type.
Here is the resulting SQL query:

SELECT d.document_year, d.budget_type, COUNT(*) AS error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' GROUP BY d.document_year, d.budget_type ORDER BY d.document_year"
Quelle est la somme des valeurs extraites pour le champ 'Conso' par année et type de document (mask) ?,"### Step-by-Step Solution:
1. Join extraction_results with documents to link extracted values with document metadata.
2. Filter for the 'Conso' safir_field_id to focus on consumption values.
3. Group the results by document_year and mask to aggregate values.
4. Sum the numeric values for each group and order by year to show annual trends.
Here is the resulting SQL query:

SELECT d.document_year, d.mask, SUM(CAST(er.value AS REAL)) AS total_conso FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' GROUP BY d.document_year, d.mask ORDER BY d.document_year"
"Quelle est la répartition des documents en fonction de leur statut (SUCCESS, ERROR, PARTIAL) par année ?","### Step-by-Step Solution:
1. Identify the main tables: The 'documents' table contains document metadata, and the 'states' table holds status codes.
2. Join documents with states: Use the state_id foreign key to link document status codes.
3. Group by year and status: Aggregate counts by document_year and state code (SUCCESS, ERROR, PARTIAL).
4. Order results: Sort by year and status for clarity.
Here is the resulting SQL query:

SELECT d.document_year, s.code AS status, COUNT(*) AS document_count FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year, s.code ORDER BY d.document_year, status"
Quel est le taux de documents avec des erreurs d'extraction liées à des formats non gérés en 2024 ?,"### Step-by-Step Solution:
1. Filter documents from 2024: Focus on the target year for analysis.
2. Join with extraction_results: Link documents to their extraction errors.
3. Calculate error rate: Use COUNT(*) FILTER to count specific errors and divide by total documents.
4. Format as percentage: Multiply by 100.0 for percentage representation.
Here is the resulting SQL query:

SELECT COUNT(*) FILTER (WHERE er.message_error LIKE '%format non géré%') * 100.0 / COUNT(*) AS error_rate FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024'"
Quelle est la tendance du nombre de documents avec des erreurs d'extraction liées aux règles de validation entre 2023 et 2024 ?,"### Step-by-Step Solution:
1. Filter documents between 2023-2024: Limit analysis to the specified time frame.
2. Join with extraction_results: Identify documents with validation-related errors.
3. Group by year: Aggregate error counts per year.
4. Order by year: Present results in chronological order.
Here is the resulting SQL query:

SELECT d.document_year, COUNT(*) AS validation_error_count FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_error LIKE '%validation%' GROUP BY d.document_year ORDER BY d.document_year"
Quels sont les documents M57_CA avec des erreurs d'extraction liées à des règles de validation en 2024 ?,"### Step-by-Step Solution:
1. Filter M57_CA documents: Focus on the specific document type.
2. Limit to 2024: Restrict analysis to the target year.
3. Join with extraction_results: Find documents with validation errors.
4. Select relevant fields: Display document ID, city name, and error message.
Here is the resulting SQL query:

SELECT d.document_id, d.city_name, er.message_error FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.message_error LIKE '%validation%'"
"Quelle est la distribution des types de documents (mask) selon leur statut d'extraction (SUCCESS, ERROR) en 2024 ?","### Step-by-Step Solution:
1. Filter 2024 documents: Focus on the target year.
2. Join with states: Link document status codes.
3. Group by mask and status: Count documents by type and status.
4. Order by mask and status: Present results in a structured format.
Here is the resulting SQL query:

SELECT d.mask, s.code AS status, COUNT(*) AS document_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask, s.code ORDER BY d.mask, status"
"Quelle est la répartition des documents en fonction de leur type de format (PDF, scan) par année, et comment a-t-elle évolué ?","### Step-by-Step Solution:
1. Identify the relevant table: The 'documents' table contains the 'format' and 'document_year' columns needed for this analysis.
2. Group data by year and format: Use GROUP BY to aggregate counts per year and format type.
3. Count documents per group: Apply COUNT(*) to determine the number of documents in each category.
4. Sort results chronologically: ORDER BY ensures the output is organized by year and format.
Here is the resulting SQL query:

SELECT document_year, format, COUNT(*) AS document_count FROM documents GROUP BY document_year, format ORDER BY document_year, format"
"Quelle est la répartition des types de documents (mask) selon leur statut d'extraction (SUCCESS, ERROR) en 2024 ?","### Step-by-Step Solution:
1. Join documents with states: This connects document records to their extraction status codes.
2. Filter for 2024: Apply WHERE to limit analysis to the specified year.
3. Group by document type and status: Use GROUP BY to aggregate counts per mask and state code.
4. Count documents per group: Apply COUNT(*) to determine the number of documents in each category.
Here is the resulting SQL query:

SELECT mask, code, COUNT(*) FROM documents JOIN states ON documents.state_id = states.state_id WHERE document_year = '2024' GROUP BY mask, code"
Quels sont les champs financiers (safir_field_id) avec des erreurs d'extraction récurrentes dans les documents M57_CA en 2024 ?,"### Step-by-Step Solution:
1. Join extraction_results with documents: This links extraction errors to their corresponding document metadata.
2. Filter for M57_CA documents in 2024: Apply WHERE to focus on the target document type and year.
3. Identify fields with errors: Use message_error IS NOT NULL to find problematic fields.
4. Group by safir_field_id: Aggregate counts per financial field.
5. Sort by error frequency: ORDER BY COUNT(*) DESC shows most problematic fields first.
Here is the resulting SQL query:

SELECT safir_field_id, COUNT(*) FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.mask = 'M57_CA' AND documents.document_year = '2024' AND message_error IS NOT NULL GROUP BY safir_field_id ORDER BY COUNT(*) DESC"
